,id,sentence,split,normalized,check
1991,090e790319d4,এছাড়াও প্রথম-শ্রেণীর ক্রিকেটে মাঝে-মধ্যে মিডিয়াম পেস বোলিং করতেন।,valid,এছাড়াও প্রথম-শ্রেণীর ক্রিকেটে মাঝে-মধ্যে মিডিয়াম পেস বোলিং করতেন।,True
1992,012f8f236332,তুষার চিতা মাংসাশী এবং সক্রিয়ভাবে তাদের শিকারের খোঁজে।,valid,তুষার চিতা মাংসাশী এবং সক্রিয়ভাবে তাদের শিকারের খোঁজে।,True
1993,03304f698fe5,"মুহূর্তকাল নিরুত্তর থাকিয়া আত্মসংবরণ করিয়া বিনোদিনী জিজ্ঞাসা করিল, বিহারী-ঠাকুরপো ভালো আছেন তো?",train,"মুহূর্তকাল নিরুত্তর থাকিয়া আত্মসংবরণ করিয়া বিনোদিনী জিজ্ঞাসা করিল, বিহারী-ঠাকুরপো ভালো আছেন তো?",True
1994,0695906c6734,ঢাকা থেকে বাতিল হওয়া পুরোনো বেবি ট্যাক্সিগুলো এখন মফস্বল শহরের প্রধান বাহন।,train,ঢাকা থেকে বাতিল হওয়া পুরোনো বেবি ট্যাক্সিগুলো এখন মফস্বল শহরের প্রধান বাহন।,True
1995,0b575e97a43a,অন্যদিকে যে ব্যক্তি কর্মের সাথে সর্বদা জড়িত থাকে তার মাথায় কোনো কুচিন্তা আসে না।,valid,অন্যদিকে যে ব্যক্তি কর্মের সাথে সর্বদা জড়িত থাকে তার মাথায় কোনো কুচিন্তা আসে না।,True
1996,0814962bced8,অধিকাংশ ওয়েবসাইটের একটি মূল পাতা থাকার পাশাপাশি আরও কিছু পাতা থাকে।,valid,অধিকাংশ ওয়েবসাইটের একটি মূল পাতা থাকার পাশাপাশি আরও কিছু পাতা থাকে।,True
1997,08a315411c90,স্থানভেদে স্নাতক শিক্ষাক্রমের মেয়াদ কম-বেশি হতে পারে।,valid,স্থানভেদে স্নাতক শিক্ষাক্রমের মেয়াদ কম-বেশি হতে পারে।,True
1998,02a9e8f8ea0c,পূর্বে যদি আপনি এই মসজিদের সমালোচনা করেন তাহলে আপনি নাৎসি ছিলেন।,valid,পূর্বে যদি আপনি এই মসজিদের সমালোচনা করেন তাহলে আপনি নাৎসি ছিলেন।,True
1999,0c7cb11d222c,কিছু স্টার্ক ইন্ডাস্ট্রির কিছু যন্ত্রপাতিকে খুঁজে পাওয়ার জন্য তদন্ত কমিটি গঠন করেছেন ফেডারেল এজেন্টরা।,train,কিছু স্টার্ক ইন্ডাস্ট্রির কিছু যন্ত্রপাতিকে খুঁজে পাওয়ার জন্য তদন্ত কমিটি গঠন করেছেন ফেডারেল এজেন্টরা।,True
2000,03eb8a59e827,তিনি পুরীধামের জগন্নাথের দেহাভ্যন্তরে লীন হয়ে যান।,train,তিনি পুরীধামের জগন্নাথের দেহাভ্যন্তরে লীন হয়ে যান।,True
2001,04bf7ae6a9f3,এর মধ্যে নিশ্চয় ভারতের কোনো চাল আছে।,train,এর মধ্যে নিশ্চয় ভারতের কোনো চাল আছে।,True
2002,03619dcf28a7,প্রচন্ড রকমের ডিস্টার্বিং এই মুভিটি কিভাবে অস্কারে গেল?,train,প্রচন্ড রকমের ডিস্টার্বিং এই মুভিটি কিভাবে অস্কারে গেল?,True
2003,0443666aeecf,"তুমি, আমান্ডা?",train,"তুমি, আমান্ডা?",True
2004,0bc76f69d53f,যুক্তরাষ্ট্রে মানসিকভাবে অসুস্থ ব্যক্তিদের আগ্নেয়াস্ত্রপ্রাপ্তির ওপর নিয়ন্ত্রণ আরোপের ঘোষণা দিয়েছেন বারাক ওবামার প্রশাসন।,train,যুক্তরাষ্ট্রে মানসিকভাবে অসুস্থ ব্যক্তিদের আগ্নেয়াস্ত্রপ্রাপ্তির ওপর নিয়ন্ত্রণ আরোপের ঘোষণা দিয়েছেন বারাক ওবামার প্রশাসন।,True
2005,05c566591744,বান্টি তো কী বলে জানেই না।,train,বান্টি তো কী বলে জানেই না।,True
2006,0c1a313c504d,"তোষামোদ করা আমার কাজ নয়, আমাকে সত্য বলিতে হইবে।",train,"তোষামোদ করা আমার কাজ নয়, আমাকে সত্য বলিতে হইবে।",True
2007,0368731283e3,এই কারণেই আমি সাহায্যকারীকে নিয়ে এসেছি।,valid,এই কারণেই আমি সাহায্যকারীকে নিয়ে এসেছি।,True
